fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,7,APRIL,70343024,CD3L,6
2015,7,APRIL,70346074,CD3L,12
2015,7,APRIL,70349074,CD3L,0
2015,7,APRIL,70442794,CD3L,12
2015,7,APRIL,70665394,CD3L,6
2015,7,APRIL,70669524,CD3L,12
2015,7,APRIL,70774354,CD3L,12
2015,7,APRIL,74775724,CD3L,2
2015,7,APRIL,80770042,CD3M,2
2015,7,APRIL,81BL0560,CD3L,17
2015,7,APRIL,81CN0135,CD3L,6
2015,7,APRIL,83131404,CD3L,1
2015,7,APRIL,83133304,CD3L,2
2015,7,APRIL,7771000,CD3P,1
2015,7,APRIL,9120004,3D,96
2015,7,APRIL,9120026,3D,28
2015,7,APRIL,9150017,3D,16
2015,7,APRIL,10110026,3D,960
2015,7,APRIL,70332114,CD3L,12
2015,7,APRIL,70343286,CD3L,12
2015,7,APRIL,70344014,CD3L,36
2015,7,APRIL,70345614,CD3L,12
2015,7,APRIL,70441324,CD3L,6
2015,7,APRIL,70554354,CD3L,12
2015,7,APRIL,70660264,CD3L,0
2015,7,APRIL,70663274,CD3L,12
2015,7,APRIL,70668814,CD3L,24
2015,7,APRIL,70771714,CD3L,6
2015,7,APRIL,78771204,CD3L,6
2015,7,APRIL,78776333,CD3L,1
2015,7,APRIL,78786493,3L,528
2015,7,APRIL,79BL7720,3L,64
2015,7,APRIL,79CN0046,3L,100
2015,7,APRIL,80777901,CD3M,1
2015,7,APRIL,81NR0056,CD3L,10
2015,7,APRIL,83135394,CD3L,1
2015,7,APRIL,83138494,CD3L,1
2015,7,APRIL,4120012,3P,280
2015,7,APRIL,7778001,CD3D,1
2015,7,APRIL,9150462,3D,0
2015,7,APRIL,9150512,3D,12
2015,7,APRIL,70114124,3L,144
2015,7,APRIL,70336934,CD3L,24
2015,7,APRIL,70343414,CD3L,24
2015,7,APRIL,70349954,CD3L,12
2015,7,APRIL,70440554,CD3L,12
2015,7,APRIL,70443924,CD3L,0
2015,7,APRIL,70556604,CD3L,6
2015,7,APRIL,70779044,CD3L,0
2015,7,APRIL,79BL0910,3L,27
2015,7,APRIL,79NR0365,3L,300
2015,7,APRIL,81BL0330,CD3L,3
2015,7,APRIL,81BL0630,CD3L,3
2015,7,APRIL,81CN0145,CD3L,1
2015,7,APRIL,81CN7296,CD3L,1
2015,7,APRIL,81NR5376,CD3L,3
2015,7,APRIL,2115018,3P,7225
2015,7,APRIL,4120011,3P,56
2015,7,APRIL,4127051,3P,240
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4772807,CD3P,2
2015,7,APRIL,5110051,3P,100
2015,7,APRIL,6110004,3D,30
2015,7,APRIL,6140009,3D,500
2015,7,APRIL,6140013,3D,140
2015,7,APRIL,6159188,3D,50
2015,7,APRIL,6160033,3P,42
2015,7,APRIL,6160077,3D,300
2015,7,APRIL,6770250,CD3P,3
2015,7,APRIL,6770425,CD3D,44
2015,7,APRIL,6770590,CD3D,6
2015,7,APRIL,6771000,CD3P,3
2015,7,APRIL,6771000,CD3P,6
2015,7,APRIL,6771000,CD3P,0
2015,7,APRIL,6771000,CD3P,4
2015,7,APRIL,1120228,3P,2033
2015,7,APRIL,2115021,3P,980
2015,7,APRIL,4125006,3P,25
2015,7,APRIL,4772854,CD3P,1
2015,7,APRIL,5171000,3P,360
2015,7,APRIL,6110056,3D,24
2015,7,APRIL,6110144,3D,28
2015,7,APRIL,6160170,3D,30
2015,7,APRIL,6166102,3D,72
2015,7,APRIL,6181542,3D,36
2015,7,APRIL,9150804,3D,36
2015,7,APRIL,9150811,3D,210
2015,7,APRIL,10110025,3D,768
2015,7,APRIL,70330554,CD3L,0
2015,7,APRIL,70332064,CD3L,6
2015,7,APRIL,70337314,CD3L,6
2015,7,APRIL,70338464,CD3L,6
2015,7,APRIL,70346334,CD3L,18
2015,7,APRIL,70350904,CD3L,12
2015,7,APRIL,70356804,CD3L,12
2015,7,APRIL,70440494,CD3L,12
2015,7,APRIL,70447644,CD3L,24
2015,7,APRIL,70555914,CD3L,0
2015,7,APRIL,70559996,CD3L,2
2015,7,APRIL,70661194,CD3L,12
2015,7,APRIL,70667014,CD3L,24
2015,7,APRIL,70667234,CD3L,12
2015,7,APRIL,71772074,CD3L,2
2015,7,APRIL,74770003,CD3L,12
2015,7,APRIL,4110002,3P,108
2015,7,APRIL,4120005,3P,315
2015,7,APRIL,4770206,CD3P,30
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,64
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771002,CD3P,4
2015,7,APRIL,4771003,CD3P,2
2015,7,APRIL,4771003,CD3P,5
2015,7,APRIL,9150470,3D,144
2015,7,APRIL,9169054,3D,252
2015,7,APRIL,70111314,3L,300
2015,7,APRIL,70342144,CD3L,12
2015,7,APRIL,70449344,CD3L,24
2015,7,APRIL,70554754,CD3L,12
2015,7,APRIL,70555954,CD3L,120
2015,7,APRIL,70559654,CD3L,12
2015,7,APRIL,74743133,3L,528
2015,7,APRIL,78776353,CD3L,0
2015,7,APRIL,80770506,CD3M,2
2015,7,APRIL,81BL0020,CD3L,3
2015,7,APRIL,81BL0110,CD3L,2
2015,7,APRIL,81BL2340,CD3L,2
2015,7,APRIL,81NR1956,CD3L,6
2015,7,APRIL,81NR3306,CD3L,2
2015,7,APRIL,81NR8046,CD3L,3
2015,7,APRIL,4110030,3P,3500
2015,7,APRIL,9110121,3D,360
2015,7,APRIL,9120008,3D,30
2015,7,APRIL,9150592,3D,1100
2015,7,APRIL,9150809,3D,600
2015,7,APRIL,9770405,CD3D,9
2015,7,APRIL,70111984,3L,24
2015,7,APRIL,70114044,3L,672
2015,7,APRIL,70333944,CD3L,12
2015,7,APRIL,70341174,CD3L,0
2015,7,APRIL,70351704,CD3L,11
2015,7,APRIL,70551254,CD3L,0
2015,7,APRIL,70666464,CD3L,12
2015,7,APRIL,78778124,CD3L,12
2015,7,APRIL,79BL0880,3L,30
2015,7,APRIL,79CN0065,3L,100
2015,7,APRIL,80778012,CD3M,1
2015,7,APRIL,80807363,3D,660
2015,7,APRIL,83108844,CD3L,0
2015,7,APRIL,1120056,3P,3073
2015,7,APRIL,1160007,3P,3996
2015,7,APRIL,6770540,CD3D,2
2015,7,APRIL,6771002,CD3D,10
2015,7,APRIL,6775232,CD3D,2
2015,7,APRIL,70343194,CD3L,12
2015,7,APRIL,70348144,CD3L,24
2015,7,APRIL,70446154,CD3L,6
2015,7,APRIL,70447994,CD3L,0
2015,7,APRIL,70449744,CD3L,12
2015,7,APRIL,70556074,CD3L,24
2015,7,APRIL,70556154,CD3L,0
2015,7,APRIL,71770023,CD3L,4
2015,7,APRIL,77115583,3L,144
2015,7,APRIL,77116343,3L,60
2015,7,APRIL,79BL0990,3L,10
2015,7,APRIL,79BL1080,3L,20
2015,7,APRIL,79BL7840,3L,15
2015,7,APRIL,80770101,CD3M,6
2015,7,APRIL,80807365,3D,8316
2015,7,APRIL,81BL1430,CD3L,1
2015,7,APRIL,81BL2170,CD3L,1
2015,7,APRIL,81BL7280,CD3L,1
2015,7,APRIL,81CN0216,CD3L,2
2015,7,APRIL,5178007,3D,744
2015,7,APRIL,5771000,CD3P,18
2015,7,APRIL,5771003,CD3P,0
2015,7,APRIL,6110319,3P,55
2015,7,APRIL,6110322,3P,36
2015,7,APRIL,6148207,3D,60
2015,7,APRIL,6150037,3D,972
2015,7,APRIL,6158041,3D,50
2015,7,APRIL,6160053,3D,70
2015,7,APRIL,6160141,3D,30
2015,7,APRIL,6160333,3D,5895
2015,7,APRIL,6160500,3D,3990
2015,7,APRIL,6163235,3M,153
2015,7,APRIL,6164417,3P,60
2015,7,APRIL,6166102,3D,144
2015,7,APRIL,6168049,3D,172
2015,7,APRIL,6770039,CD3D,52
2015,7,APRIL,6770142,CD3P,1
2015,7,APRIL,6771000,CD3P,15
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,0
2015,7,APRIL,6771000,CD3P,6
2015,7,APRIL,6771621,CD3D,23
2015,7,APRIL,6771692,CD3D,38
2015,7,APRIL,6771991,CD3D,5
2015,7,APRIL,6772183,CD3D,12
2015,7,APRIL,6772191,CD3D,22
2015,7,APRIL,6775256,CD3D,6
2015,7,APRIL,6775273,CD3D,2
2015,7,APRIL,6775483,CD3D,134
2015,7,APRIL,6778501,CD3D,1
2015,7,APRIL,6778514,CD3D,11
2015,7,APRIL,6778639,CD3D,14
2015,7,APRIL,6779051,CD3D,20
2015,7,APRIL,6779342,CD3D,13
2015,7,APRIL,6779715,CD3D,4
2015,7,APRIL,7770005,CD3D,15
2015,7,APRIL,70332784,CD3L,36
2015,7,APRIL,70334074,CD3L,24
2015,7,APRIL,70352404,CD3L,16
2015,7,APRIL,70440266,CD3L,60
2015,7,APRIL,70449224,CD3L,0
2015,7,APRIL,70551864,CD3L,12
2015,7,APRIL,70662674,CD3L,24
2015,7,APRIL,70664104,CD3L,12
2015,7,APRIL,73770134,CD3L,0
2015,7,APRIL,76760023,3L,120
2015,7,APRIL,79BL7150,3L,208
2015,7,APRIL,81NR4426,CD3L,4
2015,7,APRIL,1771001,CD3P,9
2015,7,APRIL,4116013,3P,432
2015,7,APRIL,4772844,CD3P,2
2015,7,APRIL,5110035,3P,63
2015,7,APRIL,5173056,3P,40
2015,7,APRIL,6110030,3D,6
2015,7,APRIL,6110129,3D,24
2015,7,APRIL,6159187,3D,20
2015,7,APRIL,6160078,3D,140
2015,7,APRIL,6160159,3D,270
2015,7,APRIL,6160329,3D,1188
2015,7,APRIL,6770656,CD3D,1
2015,7,APRIL,6771000,CD3P,4
2015,7,APRIL,6771000,CD3D,3
2015,7,APRIL,6771002,CD3D,3
2015,7,APRIL,6771002,CD3P,2
2015,7,APRIL,6771002,CD3D,6
2015,7,APRIL,6771280,CD3D,2
2015,7,APRIL,6776920,CD3D,2
2015,7,APRIL,70346814,CD3L,24
2015,7,APRIL,70354074,CD3L,12
2015,7,APRIL,70354474,CD3L,24
2015,7,APRIL,70356314,CD3L,12
2015,7,APRIL,70445904,CD3L,12
2015,7,APRIL,70449304,CD3L,6
2015,7,APRIL,70559994,CD3L,75
2015,7,APRIL,70663514,CD3L,24
2015,7,APRIL,70664754,CD3L,12
2015,7,APRIL,70668404,CD3L,12
2015,7,APRIL,70669954,CD3L,12
2015,7,APRIL,72773054,CD3L,1
2015,7,APRIL,74774013,CD3L,1
2015,7,APRIL,77770204,CD3L,4
2015,7,APRIL,79BL2380,3L,24
2015,7,APRIL,81NR1906,CD3L,0
2015,7,APRIL,81NR7217,CD3L,1
2015,7,APRIL,83108854,CD3L,1
2015,7,APRIL,83135924,CD3L,2
2015,7,APRIL,83745287,CD3L,1
2015,7,APRIL,1120013,3P,10554
2015,7,APRIL,1771001,CD3P,218
2015,7,APRIL,3771000,CD3P,7
2015,7,APRIL,4771003,CD3P,0
2015,7,APRIL,4772807,CD3P,12
2015,7,APRIL,4772840,CD3P,19
2015,7,APRIL,5120005,3P,5760
2015,7,APRIL,5130008,3P,2160
2015,7,APRIL,5130027,3P,348
2015,7,APRIL,5172013,3P,1937
2015,7,APRIL,6120004,3D,480
2015,7,APRIL,6148008,3D,40
2015,7,APRIL,6159191,3D,50
2015,7,APRIL,6159194,3D,800
2015,7,APRIL,6160008,3D,76
2015,7,APRIL,6160168,3D,252
2015,7,APRIL,6160299,3D,648
2015,7,APRIL,6163689,3D,120
2015,7,APRIL,78776023,CD3L,2
2015,7,APRIL,79BL7140,3L,2
2015,7,APRIL,79CN0175,3L,100
2015,7,APRIL,79NR0246,3L,50
2015,7,APRIL,79NR7936,3L,100
2015,7,APRIL,79NR9446,3L,100
2015,7,APRIL,81BL1330,CD3L,2
2015,7,APRIL,81NR3366,CD3L,1
2015,7,APRIL,83108604,CD3L,1
2015,7,APRIL,4120026,3P,660
2015,7,APRIL,4125004,3P,170
2015,7,APRIL,4125006,3P,70
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,2
2015,7,APRIL,4771002,CD3P,1
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4771003,CD3P,6
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4772854,CD3P,6
2015,7,APRIL,6771002,CD3D,2
2015,7,APRIL,6777778,CD3D,85
2015,7,APRIL,6778589,CD3D,4
2015,7,APRIL,6778629,CD3D,1
2015,7,APRIL,6779961,CD3P,6
2015,7,APRIL,70342194,CD3L,12
2015,7,APRIL,70343394,CD3L,3
2015,7,APRIL,70343644,CD3L,36
2015,7,APRIL,70350354,CD3L,24
2015,7,APRIL,70445394,CD3L,24
2015,7,APRIL,70448344,CD3L,24
2015,7,APRIL,70551534,CD3L,48
2015,7,APRIL,70554934,CD3L,24
2015,7,APRIL,70556206,CD3L,12
2015,7,APRIL,70660694,CD3L,12
2015,7,APRIL,70775774,CD3L,6
2015,7,APRIL,70776935,CD3L,12
2015,7,APRIL,72772064,CD3L,14
2015,7,APRIL,74775233,CD3L,7
2015,7,APRIL,81CN1635,CD3L,3
2015,7,APRIL,81NR5356,CD3L,2
2015,7,APRIL,83108684,CD3L,1
2015,7,APRIL,1127032,3P,4200
2015,7,APRIL,2770010,CD3P,12400
2015,7,APRIL,2771001,CD3P,2
2015,7,APRIL,3771000,CD3P,89
2015,7,APRIL,3771002,CD3P,1
2015,7,APRIL,4110038,3P,4428
2015,7,APRIL,4126021,3P,230
2015,7,APRIL,4130124,3P,8064
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4772820,CD3P,29
2015,7,APRIL,4772823,CD3P,6
2015,7,APRIL,9150299,3D,150
2015,7,APRIL,9150482,3D,50
2015,7,APRIL,70344094,CD3L,36
2015,7,APRIL,70347004,CD3L,24
2015,7,APRIL,70351544,CD3L,0
2015,7,APRIL,70353144,CD3L,12
2015,7,APRIL,70354484,CD3L,24
2015,7,APRIL,70552974,CD3L,36
2015,7,APRIL,70664044,CD3L,24
2015,7,APRIL,72770044,CD3L,1
2015,7,APRIL,72772043,CD3L,1
2015,7,APRIL,77770134,CD3L,12
2015,7,APRIL,79BL1090,3L,48
2015,7,APRIL,81BL0130,CD3L,1
2015,7,APRIL,81CN3025,CD3L,10
2015,7,APRIL,9110099,3D,120
2015,7,APRIL,70343904,CD3L,12
2015,7,APRIL,70344794,CD3L,36
2015,7,APRIL,70351034,CD3L,0
2015,7,APRIL,70355194,CD3L,36
2015,7,APRIL,70551794,CD3L,12
2015,7,APRIL,70660124,CD3L,12
2015,7,APRIL,70662134,CD3L,12
2015,7,APRIL,74772984,CD3L,12
2015,7,APRIL,75770003,CD3L,24
2015,7,APRIL,77770074,CD3L,24
2015,7,APRIL,78776383,CD3L,1
2015,7,APRIL,78786173,3L,24
2015,7,APRIL,79BL7800,3L,8
2015,7,APRIL,81BL0900,CD3L,5
2015,7,APRIL,81NR9576,CD3L,2
2015,7,APRIL,83135734,CD3L,2
2015,7,APRIL,1120210,3P,7387
2015,7,APRIL,1771001,CD3P,173
2015,7,APRIL,2127012,3P,7600
2015,7,APRIL,4120002,3P,110
2015,7,APRIL,4771000,CD3P,2
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,6
2015,7,APRIL,4771000,CD3P,4
2015,7,APRIL,4771003,CD3P,6
2015,7,APRIL,4772859,CD3P,8
2015,7,APRIL,5130024,3P,30
2015,7,APRIL,5140015,3P,420
2015,7,APRIL,5771001,CD3P,9
2015,7,APRIL,6110146,3D,32
2015,7,APRIL,6110150,3D,52
2015,7,APRIL,6110305,3P,30
2015,7,APRIL,9110122,3D,175
2015,7,APRIL,70114074,3L,672
2015,7,APRIL,70118904,3L,672
2015,7,APRIL,70332074,CD3L,0
2015,7,APRIL,70342274,CD3L,18
2015,7,APRIL,70343834,CD3L,36
2015,7,APRIL,70559993,CD3L,27
2015,7,APRIL,70661244,CD3L,24
2015,7,APRIL,70772056,CD3L,0
2015,7,APRIL,70773502,CD3L,12
2015,7,APRIL,70777424,CD3L,12
2015,7,APRIL,70777444,CD3L,0
2015,7,APRIL,77774244,CD3L,2
2015,7,APRIL,81BL2330,CD3L,2
2015,7,APRIL,81BL2450,CD3L,1
2015,7,APRIL,1127012,3P,170
2015,7,APRIL,1127050,3P,450
2015,7,APRIL,1771001,CD3P,51
2015,7,APRIL,2770022,CD3P,1120
2015,7,APRIL,3771000,CD3P,140
2015,7,APRIL,4120019,3P,479
2015,7,APRIL,4126019,3P,710
2015,7,APRIL,4770003,CD3P,32
2015,7,APRIL,4771000,CD3P,0
2015,7,APRIL,6168200,3D,240
2015,7,APRIL,6770650,CD3D,23
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,2
2015,7,APRIL,6771000,CD3D,5
2015,7,APRIL,6771002,CD3P,6
2015,7,APRIL,6771002,CD3D,1
2015,7,APRIL,6771553,CD3P,1
2015,7,APRIL,6771678,CD3D,24
2015,7,APRIL,6772207,CD3D,6
2015,7,APRIL,6776363,CD3D,2
2015,7,APRIL,6776431,CD3D,27
2015,7,APRIL,6776881,CD3D,3
2015,7,APRIL,6777715,CD3D,0
2015,7,APRIL,6778504,CD3P,2
2015,7,APRIL,6778595,CD3D,5
2015,7,APRIL,6778596,CD3D,10
2015,7,APRIL,6778642,CD3D,5
2015,7,APRIL,6778931,CD3D,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771002,CD3P,1
2015,7,APRIL,4772850,CD3P,13
2015,7,APRIL,5110065,3P,300
2015,7,APRIL,5170006,3P,855
2015,7,APRIL,5173044,3P,60
2015,7,APRIL,5770150,CD3P,1
2015,7,APRIL,6130018,3D,112
2015,7,APRIL,6140132,3D,50
2015,7,APRIL,6160092,3D,24
2015,7,APRIL,6160094,3D,36
2015,7,APRIL,6160290,3D,110
2015,7,APRIL,6161609,3D,108
2015,7,APRIL,6163610,3D,348
2015,7,APRIL,6164408,3D,266
2015,7,APRIL,6167025,3D,120
2015,7,APRIL,6169935,3D,200
2015,7,APRIL,6770540,CD3D,74
2015,7,APRIL,6770820,CD3D,2
2015,7,APRIL,6771000,CD3D,2
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,0
2015,7,APRIL,6771000,CD3P,28
2015,7,APRIL,6779939,CD3D,14
2015,7,APRIL,10117015,3D,1152
2015,7,APRIL,70337644,CD3L,14
2015,7,APRIL,70339174,CD3L,4
2015,7,APRIL,70348224,CD3L,12
2015,7,APRIL,70355224,CD3L,12
2015,7,APRIL,70446124,CD3L,12
2015,7,APRIL,70447684,CD3L,0
2015,7,APRIL,70663494,CD3L,6
2015,7,APRIL,70775274,CD3L,60
2015,7,APRIL,78771284,CD3L,4
2015,7,APRIL,79BL1270,3L,48
2015,7,APRIL,79CN2396,3L,100
2015,7,APRIL,81BL1690,CD3L,3
2015,7,APRIL,81BL1780,CD3L,3
2015,7,APRIL,81NR3416,CD3L,6
2015,7,APRIL,2115043,3P,22304
2015,7,APRIL,4125003,3P,160
2015,7,APRIL,4771000,CD3P,3
2015,7,APRIL,4771000,CD3P,33
2015,7,APRIL,4771000,CD3P,16
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,2
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,3
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4771003,CD3P,5
2015,7,APRIL,4772858,CD3P,5
2015,7,APRIL,5110048,3P,816
2015,7,APRIL,7773039,CD3D,4
2015,7,APRIL,9110017,3D,20
2015,7,APRIL,9150360,3D,36
2015,7,APRIL,9770084,CD3D,1
2015,7,APRIL,70115674,3L,480
2015,7,APRIL,70121124,3L,144
2015,7,APRIL,70342094,CD3L,6
2015,7,APRIL,70343304,CD3L,12
2015,7,APRIL,70343754,CD3L,0
2015,7,APRIL,70352403,CD3L,7
2015,7,APRIL,70356254,CD3L,60
2015,7,APRIL,70444034,CD3L,36
2015,7,APRIL,70554134,CD3L,12
2015,7,APRIL,70555834,CD3L,12
2015,7,APRIL,70557895,CD3L,3
2015,7,APRIL,70662254,CD3L,24
2015,7,APRIL,70668544,CD3L,48
2015,7,APRIL,70772007,CD3L,24
2015,7,APRIL,71770064,CD3L,1
2015,7,APRIL,74773013,CD3L,12
2015,7,APRIL,79BL0980,3L,64
2015,7,APRIL,79BL7250,3L,24
2015,7,APRIL,79CN0195,3L,17
2015,7,APRIL,3771000,CD3P,24
2015,7,APRIL,4110010,3P,40738
2015,7,APRIL,4120030,3P,45
2015,7,APRIL,4120056,3P,260
2015,7,APRIL,4125040,3P,420
2015,7,APRIL,4771000,CD3P,5
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771002,CD3P,17
2015,7,APRIL,4771003,CD3P,2
2015,7,APRIL,4771003,CD3P,4
2015,7,APRIL,4771003,CD3P,8
2015,7,APRIL,5173064,3P,352
2015,7,APRIL,1770011,CD3P,48
2015,7,APRIL,1771001,CD3P,7
2015,7,APRIL,4125019,3P,1000
2015,7,APRIL,4771000,CD3P,3
2015,7,APRIL,4771001,CD3P,1
2015,7,APRIL,4771003,CD3P,1
2015,7,APRIL,4771003,CD3P,2
2015,7,APRIL,4771003,CD3P,3
2015,7,APRIL,6110316,3P,17
2015,7,APRIL,6140024,3D,40
2015,7,APRIL,6140030,3D,20
2015,7,APRIL,6140120,3D,50
2015,7,APRIL,6146030,3D,576
2015,7,APRIL,6150056,3D,100
2015,7,APRIL,6150140,3D,500
2015,7,APRIL,6150143,3D,10
2015,7,APRIL,6159180,3D,1650
2015,7,APRIL,6160277,3P,440
2015,7,APRIL,6162510,3P,308
2015,7,APRIL,6164455,3D,252
2015,7,APRIL,6165005,3D,136
2015,7,APRIL,6167050,3D,30
2015,7,APRIL,6168067,3D,50
2015,7,APRIL,6168091,3D,396
2015,7,APRIL,6770194,CD3P,145
2015,7,APRIL,6771000,CD3D,16
2015,7,APRIL,6771000,CD3P,325
2015,7,APRIL,6771000,CD3D,3
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3P,2
2015,7,APRIL,6771001,CD3D,5
2015,7,APRIL,6771002,CD3P,1
2015,7,APRIL,6771002,CD3D,2
2015,7,APRIL,6771002,CD3D,1
2015,7,APRIL,6772215,CD3D,3
2015,7,APRIL,6772235,CD3D,25
2015,7,APRIL,6775246,CD3D,14
2015,7,APRIL,6776921,CD3D,15
2015,7,APRIL,6779303,CD3D,23
2015,7,APRIL,6779324,CD3D,6
2015,7,APRIL,5130014,3P,20
2015,7,APRIL,5140011,3P,8650
2015,7,APRIL,5173003,3P,489
2015,7,APRIL,5173051,3P,1045
2015,7,APRIL,6110098,3D,66
2015,7,APRIL,6146008,3D,280
2015,7,APRIL,6146036,3D,288
2015,7,APRIL,6150030,3D,150
2015,7,APRIL,6150048,3D,65
2015,7,APRIL,6160564,3D,1120
2015,7,APRIL,6160920,3P,112
2015,7,APRIL,6161682,3D,36
2015,7,APRIL,6164412,3D,88
2015,7,APRIL,6770791,CD3D,11
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,6
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3P,200
2015,7,APRIL,6771000,CD3P,12
2015,7,APRIL,6771000,CD3D,8
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,2
2015,7,APRIL,6771000,CD3D,4
2015,7,APRIL,6771000,CD3P,270
2015,7,APRIL,6771002,CD3P,2
2015,7,APRIL,6771002,CD3D,0
2015,7,APRIL,6771530,CD3P,1
2015,7,APRIL,6771639,CD3D,87
2015,7,APRIL,2770024,CD3P,1024
2015,7,APRIL,3771000,CD3P,44
2015,7,APRIL,4128107,3P,500
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771002,CD3P,8
2015,7,APRIL,4771002,CD3P,11
2015,7,APRIL,4771003,CD3P,0
2015,7,APRIL,4772813,CD3P,1
2015,7,APRIL,5110035,3P,189
2015,7,APRIL,5171003,3P,1791
2015,7,APRIL,6110023,3D,78
2015,7,APRIL,6140002,3D,450
2015,7,APRIL,6142009,3D,81
2015,7,APRIL,6156052,3D,567
2015,7,APRIL,6160013,3D,1224
2015,7,APRIL,6160181,3D,90
2015,7,APRIL,6160398,3D,32
2015,7,APRIL,6160594,3D,210
2015,7,APRIL,6161635,3D,144
2015,7,APRIL,6164452,3D,120
2015,7,APRIL,6165003,3D,360
2015,7,APRIL,6167082,3D,288
2015,7,APRIL,6770034,CD3D,1
2015,7,APRIL,6770284,CD3D,1
2015,7,APRIL,6770517,CD3D,17
2015,7,APRIL,6770704,CD3D,10
2015,7,APRIL,6770823,CD3D,1
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3P,5
2015,7,APRIL,6771000,CD3D,16
2015,7,APRIL,6771000,CD3D,1
2015,7,APRIL,6771000,CD3D,2
2015,7,APRIL,6771000,CD3D,3
2015,7,APRIL,6771000,CD3D,3
2015,7,APRIL,6771001,CD3D,3
2015,7,APRIL,6771002,CD3D,5
2015,7,APRIL,6771002,CD3P,6
2015,7,APRIL,6771002,CD3D,30
2015,7,APRIL,6771675,CD3D,8
2015,7,APRIL,6772015,CD3P,1
2015,7,APRIL,6772078,CD3D,5
2015,7,APRIL,6772164,CD3D,27
2015,7,APRIL,6772218,CD3D,3
2015,7,APRIL,6775388,CD3D,12
2015,7,APRIL,6775730,CD3D,1
2015,7,APRIL,6777778,CD3P,67
2015,7,APRIL,6778643,CD3D,1
2015,7,APRIL,6779939,CD3D,83
2015,7,APRIL,4120005,3P,45
2015,7,APRIL,5110059,3P,300
2015,7,APRIL,5173060,3P,40
2015,7,APRIL,5174000,3P,90
2015,7,APRIL,6160075,3D,500
2015,7,APRIL,6771000,CD3P,35
2015,7,APRIL,6771000,CD3P,30
2015,7,APRIL,6771000,CD3P,100
2015,7,APRIL,6772142,CD3D,1
2015,7,APRIL,6776839,CD3D,2
2015,7,APRIL,6778037,CD3D,4
2015,7,APRIL,6778639,CD3D,1
2015,7,APRIL,4771000,CD3P,2
2015,7,APRIL,4771000,CD3P,5
2015,7,APRIL,4771000,CD3P,0
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,5771003,CD3P,0
2015,7,APRIL,6110152,3D,20
2015,7,APRIL,6140009,3D,1500
2015,7,APRIL,6140209,3D,72
2015,7,APRIL,6160329,3D,11880
2015,7,APRIL,6160454,3D,1344
2015,7,APRIL,6160602,3D,72
2015,7,APRIL,6162512,3P,132
2015,7,APRIL,6164431,3D,192
2015,7,APRIL,6166006,3D,700
2015,7,APRIL,6166213,3D,205
2015,7,APRIL,6167015,3D,200
2015,7,APRIL,6182010,3P,1168
2015,7,APRIL,6182018,3D,728
2015,7,APRIL,6770425,CD3D,422
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,3
2015,7,APRIL,4771000,CD3P,1
2015,7,APRIL,4771000,CD3P,0
2015,7,APRIL,4771002,CD3P,0
2015,7,APRIL,4771003,CD3P,0
2015,7,APRIL,4771003,CD3P,2
2015,7,APRIL,5110059,3P,800
2015,7,APRIL,5130018,3P,390
